order_id,user_id,product_id,quantity,order_date,status,payment_method,order_value_inr,order_month
O017131,U02376,P0029,1,2024-06-01,Delivered,Credit_Card,42650.0,2024-06
O017132,U00796,P0174,3,2024-09-03,Cancelled,COD,0.0,2024-09
O017133,U02514,P0041,2,2024-07-17,Delivered,Wallet,9560.0,2024-07
O017134,U00239,P0197,1,2024-08-18,Delivered,Debit_Card,7150.0,2024-08
O017135,U04200,P0044,1,2024-10-28,Cancelled,Debit_Card,0.0,2024-10
O017136,U03122,P0029,1,2024-01-16,Delivered,Wallet,42650.0,2024-01
O017137,U04716,P0116,2,2024-04-17,Delivered,Credit_Card,2000.0,2024-04
O017138,U02974,P0050,1,2024-09-30,Delivered,Credit_Card,300.0,2024-09
O017139,U00910,P0020,1,2024-12-29,Delivered,UPI,62170.0,2024-12
O017140,U02392,P0191,1,2024-07-02,Delivered,UPI,11340.0,2024-07
O017141,U03297,P0008,1,2024-07-02,Cancelled,Credit_Card,0.0,2024-07
O017142,U01861,P0193,1,2024-03-09,Delivered,Wallet,6390.0,2024-03
O017143,U02725,P0100,1,2024-09-06,Delivered,UPI,4200.0,2024-09
O017144,U00807,P0044,1,2024-08-05,Delivered,COD,4620.0,2024-08
O017145,U03873,P0016,3,2024-03-28,Delivered,UPI,231780.0,2024-03
O017146,U04566,P0069,1,2024-12-11,Returned,Credit_Card,0.0,2024-12
O017147,U01580,P0178,4,2024-09-28,Delivered,UPI,2880.0,2024-09
O017148,U03958,P0115,1,2024-08-04,Delivered,Debit_Card,520.0,2024-08
O017149,U00453,P0125,1,2024-12-23,Delivered,COD,210.0,2024-12
O017150,U01239,P0141,1,2024-06-28,Returned,UPI,0.0,2024-06
O017151,U02288,P0193,1,2024-05-04,Delivered,UPI,6390.0,2024-05
O017152,U01922,P0072,1,2024-07-01,Delivered,Credit_Card,1690.0,2024-07
O017153,U03087,P0129,1,2024-11-27,Delivered,Credit_Card,410.0,2024-11
O017154,U02789,P0020,2,2024-11-24,Delivered,Credit_Card,124340.0,2024-11
O017155,U00431,P0103,1,2024-07-18,Delivered,UPI,410.0,2024-07
O017156,U00650,P0115,1,2024-07-02,Returned,UPI,0.0,2024-07
O017157,U00260,P0153,1,2024-10-23,Delivered,UPI,830.0,2024-10
O017158,U04776,P0029,1,2024-08-11,Delivered,Wallet,42650.0,2024-08
O017159,U03200,P0195,2,2024-12-27,Delivered,UPI,5360.0,2024-12
O017160,U04286,P0018,2,2024-03-29,Delivered,UPI,123580.0,2024-03
O017161,U02673,P0117,1,2024-08-12,Delivered,Debit_Card,690.0,2024-08
O017162,U00973,P0088,1,2024-04-27,Delivered,UPI,3470.0,2024-04
O017163,U03116,P0185,2,2024-06-04,Cancelled,UPI,0.0,2024-06
O017164,U02487,P0181,1,2024-06-07,Delivered,UPI,13090.0,2024-06
O017165,U02043,P0070,1,2024-07-01,Delivered,COD,2290.0,2024-07
O017166,U01851,P0092,1,2024-07-20,Delivered,Debit_Card,1070.0,2024-07
O017167,U03230,P0062,1,2024-03-06,Cancelled,UPI,0.0,2024-03
O017168,U03079,P0052,1,2024-02-15,Delivered,Wallet,4830.0,2024-02
O017169,U00754,P0078,2,2024-12-29,Delivered,COD,2220.0,2024-12
O017170,U04077,P0154,1,2024-09-16,Returned,UPI,0.0,2024-09
O017171,U03156,P0199,1,2024-08-31,Delivered,Credit_Card,3500.0,2024-08
O017172,U02647,P0011,1,2024-06-04,Delivered,Wallet,53470.0,2024-06
O017173,U03724,P0021,2,2024-09-05,Delivered,Debit_Card,96980.0,2024-09
O017174,U00763,P0197,2,2024-04-04,Delivered,UPI,14300.0,2024-04
O017175,U04614,P0159,1,2024-09-11,Delivered,UPI,1400.0,2024-09
O017176,U01361,P0045,1,2024-12-27,Delivered,UPI,3640.0,2024-12
O017177,U01323,P0109,1,2024-12-01,Delivered,Debit_Card,240.0,2024-12
O017178,U04071,P0192,1,2024-07-19,Delivered,Debit_Card,4860.0,2024-07
O017179,U01672,P0027,2,2024-11-02,Returned,UPI,0.0,2024-11
O017180,U04148,P0162,1,2024-05-13,Delivered,UPI,310.0,2024-05
O017181,U01638,P0050,1,2024-06-01,Delivered,Wallet,300.0,2024-06
O017182,U02716,P0100,4,2024-09-11,Delivered,Credit_Card,16800.0,2024-09
O017183,U01146,P0127,1,2024-09-16,Delivered,Credit_Card,890.0,2024-09
O017184,U03644,P0197,1,2024-08-27,Delivered,COD,7150.0,2024-08
O017185,U00831,P0154,1,2024-05-31,Delivered,Credit_Card,910.0,2024-05
O017186,U04495,P0048,1,2024-03-31,Delivered,UPI,220.0,2024-03
O017187,U01850,P0180,3,2024-08-27,Cancelled,UPI,0.0,2024-08
O017188,U02338,P0127,1,2024-07-01,Delivered,COD,890.0,2024-07
O017189,U00113,P0084,1,2024-11-05,Delivered,Credit_Card,3030.0,2024-11
O017190,U04873,P0078,1,2024-09-15,Delivered,UPI,1110.0,2024-09
O017191,U04059,P0133,1,2024-10-12,Delivered,Wallet,870.0,2024-10
O017192,U02217,P0140,1,2024-03-16,Delivered,Debit_Card,1430.0,2024-03
O017193,U04619,P0013,1,2024-10-23,Delivered,COD,20280.0,2024-10
O017194,U04682,P0091,2,2024-12-27,Returned,COD,0.0,2024-12
O017195,U02638,P0016,1,2024-07-01,Delivered,UPI,77260.0,2024-07
O017196,U01159,P0179,1,2024-02-28,Delivered,UPI,1550.0,2024-02
O017197,U02417,P0182,1,2024-02-09,Delivered,UPI,12670.0,2024-02
O017198,U01628,P0068,1,2024-02-14,Delivered,Debit_Card,4330.0,2024-02
O017199,U02223,P0141,1,2024-01-15,Delivered,UPI,500.0,2024-01
O017200,U04576,P0146,1,2024-08-07,Delivered,Credit_Card,630.0,2024-08
O017201,U01411,P0076,1,2024-09-29,Cancelled,COD,0.0,2024-09
O017202,U04195,P0147,1,2024-07-05,Delivered,UPI,1130.0,2024-07
O017203,U04695,P0081,1,2024-12-29,Returned,UPI,0.0,2024-12
O017204,U04013,P0042,1,2024-01-25,Delivered,Credit_Card,3290.0,2024-01
O017205,U02592,P0199,1,2024-10-25,Returned,Wallet,0.0,2024-10
O017206,U02792,P0149,1,2024-07-10,Delivered,Credit_Card,1480.0,2024-07
O017207,U04102,P0181,1,2024-06-27,Delivered,Credit_Card,13090.0,2024-06
O017208,U00221,P0001,1,2024-03-01,Cancelled,UPI,0.0,2024-03
O017209,U03668,P0142,1,2024-05-10,Cancelled,Credit_Card,0.0,2024-05
O017210,U02602,P0131,1,2024-09-05,Delivered,Wallet,1020.0,2024-09
O017211,U01989,P0096,3,2024-06-12,Delivered,Debit_Card,8610.0,2024-06
O017212,U03808,P0009,2,2024-07-25,Returned,Wallet,0.0,2024-07
O017213,U01336,P0011,2,2024-08-25,Cancelled,Wallet,0.0,2024-08
O017214,U04479,P0151,1,2024-07-10,Delivered,COD,1030.0,2024-07
O017215,U03426,P0158,1,2024-01-28,Delivered,UPI,750.0,2024-01
O017216,U03031,P0175,2,2024-04-16,Delivered,Credit_Card,2440.0,2024-04
O017217,U02570,P0119,1,2024-08-10,Delivered,Credit_Card,1350.0,2024-08
O017218,U01072,P0005,1,2024-03-24,Cancelled,Debit_Card,0.0,2024-03
O017219,U03076,P0030,1,2024-08-24,Delivered,Credit_Card,33750.0,2024-08
O017220,U03597,P0068,1,2024-05-28,Delivered,Credit_Card,4330.0,2024-05
O017221,U00051,P0091,1,2024-10-09,Cancelled,UPI,0.0,2024-10
O017222,U01832,P0157,1,2024-12-04,Delivered,UPI,570.0,2024-12
O017223,U04159,P0173,2,2024-04-09,Delivered,UPI,500.0,2024-04
O017224,U03143,P0102,2,2024-11-27,Returned,UPI,0.0,2024-11
O017225,U03065,P0135,1,2024-02-04,Delivered,UPI,950.0,2024-02
O017226,U01136,P0144,1,2024-04-06,Delivered,UPI,460.0,2024-04
O017227,U03142,P0072,1,2024-12-21,Delivered,Credit_Card,1690.0,2024-12
O017228,U03927,P0089,2,2024-08-20,Delivered,Debit_Card,8680.0,2024-08
O017229,U02005,P0169,2,2024-01-13,Cancelled,Credit_Card,0.0,2024-01
O017230,U00910,P0189,1,2024-09-02,Delivered,UPI,14210.0,2024-09
O017231,U00374,P0179,3,2024-09-18,Delivered,Credit_Card,4650.0,2024-09
O017232,U02491,P0055,1,2024-08-10,Cancelled,COD,0.0,2024-08
O017233,U03398,P0192,2,2024-03-14,Delivered,Debit_Card,9720.0,2024-03
O017234,U00807,P0179,1,2024-09-22,Cancelled,UPI,0.0,2024-09
O017235,U02101,P0021,1,2024-07-02,Delivered,UPI,48490.0,2024-07
O017236,U02819,P0107,1,2024-10-03,Delivered,Credit_Card,1170.0,2024-10
O017237,U00770,P0186,1,2024-02-25,Cancelled,Debit_Card,0.0,2024-02
O017238,U01357,P0080,2,2024-02-26,Delivered,UPI,8320.0,2024-02
O017239,U03022,P0175,2,2024-10-21,Delivered,UPI,2440.0,2024-10
O017240,U03597,P0139,1,2024-03-01,Delivered,UPI,1340.0,2024-03
O017241,U03156,P0189,2,2024-06-21,Delivered,UPI,28420.0,2024-06
O017242,U03538,P0200,1,2024-04-19,Cancelled,Credit_Card,0.0,2024-04
O017243,U02888,P0099,1,2024-05-25,Delivered,UPI,330.0,2024-05
O017244,U04177,P0110,1,2024-01-14,Delivered,Debit_Card,180.0,2024-01
O017245,U04134,P0134,1,2024-07-01,Delivered,Debit_Card,800.0,2024-07
O017246,U03969,P0156,3,2024-11-10,Delivered,UPI,3090.0,2024-11
O017247,U02858,P0170,1,2024-12-30,Delivered,Debit_Card,1190.0,2024-12
O017248,U04961,P0180,2,2024-05-26,Cancelled,UPI,0.0,2024-05
O017249,U00188,P0011,1,2024-08-19,Delivered,Credit_Card,53470.0,2024-08
O017250,U00988,P0198,2,2024-10-23,Delivered,UPI,26040.0,2024-10
O017251,U04036,P0168,1,2024-05-19,Returned,COD,0.0,2024-05
O017252,U04130,P0158,3,2024-05-27,Cancelled,Debit_Card,0.0,2024-05
O017253,U04097,P0184,1,2024-02-05,Delivered,UPI,3730.0,2024-02
O017254,U04367,P0077,1,2024-10-03,Delivered,Debit_Card,1690.0,2024-10
O017255,U02111,P0099,1,2024-02-25,Delivered,UPI,330.0,2024-02
O017256,U04685,P0134,1,2024-02-10,Delivered,UPI,800.0,2024-02
O017257,U01055,P0049,1,2024-06-17,Returned,UPI,0.0,2024-06
O017258,U04700,P0161,3,2024-06-19,Delivered,UPI,3270.0,2024-06
O017259,U02746,P0139,1,2024-04-15,Returned,UPI,0.0,2024-04
O017260,U00815,P0065,1,2024-08-14,Delivered,UPI,1990.0,2024-08
O017261,U03668,P0155,1,2024-03-26,Cancelled,UPI,0.0,2024-03
O017262,U01482,P0158,2,2024-10-20,Delivered,Wallet,1500.0,2024-10
O017263,U01105,P0174,1,2024-05-25,Delivered,COD,1030.0,2024-05
O017264,U00853,P0026,1,2024-09-20,Returned,COD,0.0,2024-09
O017265,U00142,P0156,1,2024-09-03,Returned,UPI,0.0,2024-09
O017266,U03797,P0105,1,2024-05-27,Delivered,UPI,280.0,2024-05
O017267,U02411,P0160,1,2024-12-27,Delivered,UPI,1500.0,2024-12
O017268,U04891,P0012,2,2024-08-09,Delivered,Debit_Card,85200.0,2024-08
O017269,U02182,P0119,4,2024-05-25,Cancelled,UPI,0.0,2024-05
O017270,U04221,P0086,2,2024-04-17,Delivered,Debit_Card,8540.0,2024-04
O017271,U04842,P0144,1,2024-08-02,Delivered,Credit_Card,460.0,2024-08
O017272,U00104,P0071,1,2024-09-01,Delivered,UPI,1510.0,2024-09
O017273,U00515,P0180,1,2024-05-09,Delivered,Debit_Card,400.0,2024-05
O017274,U01737,P0100,1,2024-03-04,Returned,UPI,0.0,2024-03
O017275,U04353,P0130,1,2024-10-26,Delivered,UPI,490.0,2024-10
O017276,U04188,P0094,1,2024-12-22,Delivered,UPI,2670.0,2024-12
O017277,U01835,P0156,2,2024-12-27,Delivered,Wallet,2060.0,2024-12
O017278,U01006,P0190,1,2024-08-11,Cancelled,Credit_Card,0.0,2024-08
O017279,U04003,P0157,1,2024-03-05,Delivered,Credit_Card,570.0,2024-03
O017280,U02961,P0122,1,2024-03-05,Delivered,Debit_Card,970.0,2024-03
O017281,U00150,P0105,1,2024-06-30,Delivered,UPI,280.0,2024-06
O017282,U04011,P0056,1,2024-04-17,Delivered,Credit_Card,2330.0,2024-04
O017283,U04800,P0025,1,2024-12-16,Delivered,UPI,7160.0,2024-12
O017284,U00204,P0093,1,2024-11-18,Delivered,Credit_Card,1930.0,2024-11
O017285,U01425,P0041,2,2024-04-20,Delivered,Debit_Card,9560.0,2024-04
O017286,U04101,P0133,1,2024-03-16,Delivered,Debit_Card,870.0,2024-03
O017287,U02904,P0190,1,2024-09-06,Delivered,COD,4110.0,2024-09
O017288,U04940,P0117,1,2024-08-28,Delivered,Credit_Card,690.0,2024-08
O017289,U04591,P0190,1,2024-08-13,Delivered,COD,4110.0,2024-08
O017290,U00888,P0119,1,2024-10-31,Delivered,UPI,1350.0,2024-10
O017291,U03342,P0124,2,2024-06-12,Delivered,Wallet,1000.0,2024-06
O017292,U03245,P0105,2,2024-09-19,Returned,UPI,0.0,2024-09
O017293,U00543,P0133,1,2024-01-15,Delivered,Debit_Card,870.0,2024-01
O017294,U00444,P0068,1,2024-12-06,Cancelled,Credit_Card,0.0,2024-12
O017295,U02823,P0165,1,2024-06-01,Delivered,Debit_Card,360.0,2024-06
O017296,U02012,P0126,2,2024-02-07,Delivered,UPI,1740.0,2024-02
O017297,U02695,P0068,2,2024-02-06,Delivered,Debit_Card,8660.0,2024-02
O017298,U01190,P0032,1,2024-05-01,Delivered,UPI,54840.0,2024-05
O017299,U02746,P0014,1,2024-09-28,Delivered,UPI,46230.0,2024-09
O017300,U01900,P0090,2,2024-09-13,Delivered,Debit_Card,2540.0,2024-09
O017301,U04439,P0191,1,2024-06-23,Delivered,Credit_Card,11340.0,2024-06
O017302,U01538,P0124,3,2024-10-19,Returned,Wallet,0.0,2024-10
O017303,U04357,P0200,2,2024-10-27,Delivered,Credit_Card,5140.0,2024-10
O017304,U01942,P0030,1,2024-05-21,Delivered,Debit_Card,33750.0,2024-05
O017305,U02870,P0171,1,2024-06-10,Cancelled,Debit_Card,0.0,2024-06
O017306,U01429,P0181,1,2024-12-04,Delivered,COD,13090.0,2024-12
O017307,U04038,P0053,1,2024-01-23,Delivered,Credit_Card,4130.0,2024-01
O017308,U04222,P0029,1,2024-12-15,Delivered,Debit_Card,42650.0,2024-12
O017309,U04038,P0156,1,2024-12-02,Delivered,COD,1030.0,2024-12
O017310,U03178,P0124,1,2024-03-06,Delivered,UPI,500.0,2024-03
O017311,U01528,P0078,3,2024-02-27,Cancelled,UPI,0.0,2024-02
O017312,U03156,P0199,1,2024-01-29,Delivered,UPI,3500.0,2024-01
O017313,U04811,P0177,1,2024-03-23,Delivered,Credit_Card,1960.0,2024-03
O017314,U03221,P0123,1,2024-05-08,Delivered,Credit_Card,1120.0,2024-05
O017315,U04796,P0090,1,2024-05-12,Delivered,COD,1270.0,2024-05
O017316,U01527,P0164,1,2024-04-24,Delivered,Credit_Card,1810.0,2024-04
O017317,U04231,P0127,1,2024-02-03,Returned,Credit_Card,0.0,2024-02
O017318,U03562,P0027,1,2024-05-04,Delivered,COD,13120.0,2024-05
O017319,U04098,P0185,1,2024-03-18,Cancelled,UPI,0.0,2024-03
O017320,U03527,P0156,2,2024-10-01,Delivered,UPI,2060.0,2024-10
O017321,U02375,P0110,1,2024-12-09,Delivered,UPI,180.0,2024-12
O017322,U03412,P0158,1,2024-06-16,Delivered,UPI,750.0,2024-06
O017323,U04686,P0044,2,2024-03-21,Delivered,UPI,9240.0,2024-03
O017324,U02079,P0171,1,2024-04-04,Delivered,UPI,1700.0,2024-04
O017325,U04769,P0055,1,2024-07-27,Delivered,Wallet,2770.0,2024-07
O017326,U00247,P0088,2,2024-03-12,Returned,Debit_Card,0.0,2024-03
O017327,U00064,P0193,1,2024-05-24,Delivered,Debit_Card,6390.0,2024-05
O017328,U02441,P0105,1,2024-02-07,Cancelled,Debit_Card,0.0,2024-02
O017329,U04243,P0155,1,2024-06-19,Delivered,Wallet,1140.0,2024-06
O017330,U01246,P0129,2,2024-02-09,Delivered,Credit_Card,820.0,2024-02
O017331,U03452,P0010,1,2024-06-21,Delivered,Debit_Card,67100.0,2024-06
O017332,U02699,P0126,4,2024-07-17,Delivered,COD,3480.0,2024-07
O017333,U01455,P0043,1,2024-12-09,Delivered,Credit_Card,3650.0,2024-12
O017334,U01424,P0069,1,2024-08-09,Delivered,Credit_Card,4690.0,2024-08
O017335,U00358,P0137,1,2024-03-30,Delivered,UPI,870.0,2024-03
O017336,U02648,P0067,3,2024-10-12,Delivered,Credit_Card,11250.0,2024-10
O017337,U02231,P0029,4,2024-06-11,Delivered,Debit_Card,170600.0,2024-06
O017338,U01451,P0002,1,2024-05-12,Delivered,UPI,54140.0,2024-05
O017339,U04850,P0082,1,2024-11-17,Delivered,Credit_Card,2050.0,2024-11
O017340,U04095,P0124,1,2024-12-16,Delivered,UPI,500.0,2024-12
O017341,U02578,P0014,1,2024-10-09,Delivered,Debit_Card,46230.0,2024-10
O017342,U02562,P0062,1,2024-05-31,Returned,COD,0.0,2024-05
O017343,U00972,P0055,1,2024-11-07,Delivered,Wallet,2770.0,2024-11
O017344,U03225,P0029,1,2024-02-14,Delivered,UPI,42650.0,2024-02
O017345,U04780,P0005,1,2024-11-19,Cancelled,Credit_Card,0.0,2024-11
O017346,U04491,P0120,2,2024-09-17,Delivered,Credit_Card,1540.0,2024-09
O017347,U00414,P0197,3,2024-08-06,Returned,COD,0.0,2024-08
O017348,U00268,P0194,1,2024-04-17,Delivered,Credit_Card,6160.0,2024-04
O017349,U04817,P0039,1,2024-02-16,Delivered,UPI,51950.0,2024-02
O017350,U01006,P0151,2,2024-05-12,Delivered,Debit_Card,2060.0,2024-05
O017351,U02715,P0016,2,2024-09-17,Delivered,UPI,154520.0,2024-09
O017352,U00367,P0150,1,2024-06-24,Delivered,UPI,1360.0,2024-06
O017353,U04221,P0157,1,2024-04-30,Delivered,COD,570.0,2024-04
O017354,U00583,P0197,2,2024-11-24,Delivered,Credit_Card,14300.0,2024-11
O017355,U03196,P0140,2,2024-10-29,Cancelled,Debit_Card,0.0,2024-10
O017356,U00273,P0013,1,2024-07-08,Cancelled,Debit_Card,0.0,2024-07
O017357,U00774,P0122,3,2024-09-16,Delivered,Credit_Card,2910.0,2024-09
O017358,U02521,P0126,2,2024-06-25,Delivered,Credit_Card,1740.0,2024-06
O017359,U00227,P0136,1,2024-12-12,Delivered,UPI,670.0,2024-12
O017360,U00988,P0110,2,2024-03-05,Delivered,Credit_Card,360.0,2024-03
O017361,U00673,P0152,1,2024-12-17,Returned,UPI,0.0,2024-12
O017362,U00194,P0037,2,2024-12-01,Delivered,UPI,9700.0,2024-12
O017363,U04851,P0091,1,2024-12-08,Delivered,Debit_Card,350.0,2024-12
O017364,U02231,P0164,1,2024-08-07,Delivered,UPI,1810.0,2024-08
O017365,U04300,P0073,2,2024-11-12,Cancelled,UPI,0.0,2024-11
O017366,U01792,P0015,1,2024-05-27,Delivered,COD,56780.0,2024-05
O017367,U00205,P0059,1,2024-04-09,Delivered,Credit_Card,3790.0,2024-04
O017368,U03462,P0005,3,2024-04-28,Delivered,Debit_Card,122730.0,2024-04
O017369,U00188,P0015,2,2024-04-18,Delivered,UPI,113560.0,2024-04
O017370,U02725,P0100,1,2024-03-22,Delivered,Wallet,4200.0,2024-03
O017371,U00688,P0146,2,2024-01-13,Delivered,Credit_Card,1260.0,2024-01
O017372,U03325,P0133,1,2024-10-25,Delivered,COD,870.0,2024-10
O017373,U04463,P0086,4,2024-04-01,Delivered,UPI,17080.0,2024-04
O017374,U04793,P0145,1,2024-08-25,Cancelled,Debit_Card,0.0,2024-08
O017375,U02596,P0150,1,2024-07-02,Cancelled,UPI,0.0,2024-07
O017376,U02634,P0085,1,2024-06-26,Delivered,Wallet,1130.0,2024-06
O017377,U00187,P0110,1,2024-07-28,Delivered,COD,180.0,2024-07
O017378,U03828,P0192,4,2024-10-02,Delivered,UPI,19440.0,2024-10
O017379,U04796,P0156,4,2024-10-30,Delivered,UPI,4120.0,2024-10
O017380,U02180,P0081,3,2024-12-21,Delivered,UPI,2670.0,2024-12
O017381,U03963,P0083,1,2024-10-01,Delivered,UPI,3180.0,2024-10
O017382,U03980,P0013,1,2024-11-20,Delivered,UPI,20280.0,2024-11
O017383,U03923,P0045,1,2024-09-29,Delivered,UPI,3640.0,2024-09
O017384,U03771,P0034,2,2024-02-05,Delivered,COD,55520.0,2024-02
O017385,U01085,P0182,1,2024-12-03,Delivered,UPI,12670.0,2024-12
O017386,U03733,P0033,1,2024-03-10,Returned,UPI,0.0,2024-03
O017387,U00716,P0111,2,2024-04-25,Cancelled,UPI,0.0,2024-04
O017388,U03531,P0144,4,2024-01-01,Delivered,Debit_Card,1840.0,2024-01
O017389,U00013,P0043,2,2024-03-21,Delivered,UPI,7300.0,2024-03
O017390,U04611,P0189,1,2024-02-04,Returned,UPI,0.0,2024-02
O017391,U04137,P0094,1,2024-10-09,Delivered,UPI,2670.0,2024-10
O017392,U03396,P0131,1,2024-07-13,Returned,Debit_Card,0.0,2024-07
O017393,U00466,P0091,3,2024-07-02,Delivered,Credit_Card,1050.0,2024-07
O017394,U04127,P0059,1,2024-02-15,Delivered,UPI,3790.0,2024-02
O017395,U04381,P0128,1,2024-05-27,Delivered,Wallet,360.0,2024-05
O017396,U03425,P0148,1,2024-09-20,Cancelled,UPI,0.0,2024-09
O017397,U04873,P0118,1,2024-04-02,Delivered,Credit_Card,320.0,2024-04
O017398,U00457,P0160,1,2024-11-23,Delivered,UPI,1500.0,2024-11
O017399,U03524,P0149,3,2024-04-23,Delivered,Credit_Card,4440.0,2024-04
O017400,U02578,P0046,3,2024-12-12,Delivered,Credit_Card,1050.0,2024-12
O017401,U00722,P0197,1,2024-10-08,Delivered,Credit_Card,7150.0,2024-10
O017402,U03270,P0120,3,2024-04-12,Delivered,Wallet,2310.0,2024-04
O017403,U03992,P0122,3,2024-07-20,Delivered,Credit_Card,2910.0,2024-07
O017404,U00819,P0130,1,2024-03-02,Delivered,UPI,490.0,2024-03
O017405,U03960,P0199,1,2024-04-03,Delivered,UPI,3500.0,2024-04
O017406,U00457,P0106,1,2024-11-12,Delivered,Credit_Card,1220.0,2024-11
O017407,U02930,P0180,1,2024-08-15,Delivered,COD,400.0,2024-08
O017408,U03983,P0001,1,2024-03-08,Delivered,UPI,34520.0,2024-03
O017409,U00725,P0080,1,2024-10-11,Delivered,COD,4160.0,2024-10
O017410,U02831,P0105,1,2024-10-28,Delivered,UPI,280.0,2024-10
O017411,U02122,P0156,1,2024-06-13,Delivered,Credit_Card,1030.0,2024-06
O017412,U03013,P0112,1,2024-04-10,Delivered,Credit_Card,930.0,2024-04
O017413,U02118,P0189,1,2024-08-30,Delivered,Debit_Card,14210.0,2024-08
O017414,U01266,P0084,2,2024-03-30,Delivered,UPI,6060.0,2024-03
O017415,U01282,P0154,1,2024-03-28,Delivered,Debit_Card,910.0,2024-03
O017416,U04327,P0079,1,2024-05-06,Delivered,UPI,1020.0,2024-05
O017417,U00772,P0127,1,2024-04-16,Delivered,UPI,890.0,2024-04
O017418,U00610,P0094,1,2024-11-17,Delivered,COD,2670.0,2024-11
O017419,U00475,P0012,3,2024-10-28,Delivered,UPI,127800.0,2024-10
O017420,U00362,P0127,2,2024-08-31,Cancelled,UPI,0.0,2024-08
O017421,U00066,P0130,1,2024-07-03,Delivered,UPI,490.0,2024-07
O017422,U00790,P0091,2,2024-09-20,Cancelled,UPI,0.0,2024-09
O017423,U00969,P0120,1,2024-04-10,Delivered,UPI,770.0,2024-04
O017424,U01357,P0021,1,2024-09-09,Cancelled,Credit_Card,0.0,2024-09
O017425,U00613,P0055,2,2024-05-21,Delivered,Credit_Card,5540.0,2024-05
O017426,U00464,P0144,1,2024-09-09,Delivered,COD,460.0,2024-09
O017427,U02674,P0037,1,2024-03-13,Delivered,Debit_Card,4850.0,2024-03
O017428,U03562,P0173,2,2024-08-01,Delivered,UPI,500.0,2024-08
O017429,U03132,P0086,1,2024-10-25,Delivered,UPI,4270.0,2024-10
O017430,U02746,P0039,1,2024-06-20,Delivered,Debit_Card,51950.0,2024-06
O017431,U02187,P0169,1,2024-10-30,Delivered,Credit_Card,850.0,2024-10
O017432,U03147,P0022,1,2024-08-17,Returned,Credit_Card,0.0,2024-08
O017433,U04511,P0049,1,2024-08-24,Delivered,Wallet,2220.0,2024-08
O017434,U03120,P0145,1,2024-08-17,Delivered,UPI,530.0,2024-08
O017435,U00301,P0154,1,2024-01-07,Delivered,Debit_Card,910.0,2024-01
O017436,U02829,P0101,1,2024-07-13,Delivered,UPI,90.0,2024-07
O017437,U02574,P0038,3,2024-09-12,Delivered,Debit_Card,142230.0,2024-09
O017438,U02238,P0166,2,2024-06-19,Delivered,Credit_Card,1320.0,2024-06
O017439,U02819,P0041,2,2024-02-09,Delivered,UPI,9560.0,2024-02
O017440,U03335,P0125,1,2024-10-14,Delivered,Credit_Card,210.0,2024-10
O017441,U00180,P0106,1,2024-08-15,Delivered,UPI,1220.0,2024-08
O017442,U02375,P0067,1,2024-08-21,Delivered,UPI,3750.0,2024-08
O017443,U04083,P0116,1,2024-12-26,Returned,Credit_Card,0.0,2024-12
O017444,U02615,P0073,1,2024-07-01,Delivered,Credit_Card,1000.0,2024-07
O017445,U00331,P0065,1,2024-07-29,Delivered,UPI,1990.0,2024-07
O017446,U03857,P0184,1,2024-12-15,Delivered,UPI,3730.0,2024-12
O017447,U04715,P0147,2,2024-08-16,Delivered,UPI,2260.0,2024-08
O017448,U04268,P0014,1,2024-12-10,Delivered,COD,46230.0,2024-12
O017449,U01815,P0114,1,2024-09-11,Delivered,UPI,1440.0,2024-09
O017450,U02641,P0066,1,2024-03-17,Delivered,UPI,2760.0,2024-03
O017451,U02929,P0199,2,2024-09-21,Delivered,COD,7000.0,2024-09
O017452,U03549,P0166,1,2024-08-19,Delivered,UPI,660.0,2024-08
O017453,U03302,P0043,1,2024-05-16,Cancelled,UPI,0.0,2024-05
O017454,U01005,P0121,1,2024-03-04,Cancelled,UPI,0.0,2024-03
O017455,U04219,P0138,2,2024-09-01,Delivered,COD,1640.0,2024-09
O017456,U04248,P0089,2,2024-03-31,Delivered,UPI,8680.0,2024-03
O017457,U02015,P0125,1,2024-08-20,Delivered,Debit_Card,210.0,2024-08
O017458,U00649,P0022,1,2024-12-16,Delivered,COD,72290.0,2024-12
O017459,U03024,P0075,1,2024-12-14,Delivered,Wallet,410.0,2024-12
O017460,U01789,P0064,1,2024-04-03,Delivered,Wallet,2310.0,2024-04
O017461,U03692,P0104,1,2024-07-21,Delivered,COD,470.0,2024-07
O017462,U01583,P0045,2,2024-06-22,Delivered,UPI,7280.0,2024-06
O017463,U01324,P0018,1,2024-05-03,Delivered,Debit_Card,61790.0,2024-05
O017464,U04342,P0069,1,2024-03-10,Delivered,UPI,4690.0,2024-03
O017465,U03069,P0011,1,2024-04-12,Delivered,Debit_Card,53470.0,2024-04
O017466,U00423,P0155,1,2024-08-20,Returned,Credit_Card,0.0,2024-08
O017467,U03428,P0117,2,2024-03-04,Cancelled,Wallet,0.0,2024-03
O017468,U03741,P0027,1,2024-04-04,Delivered,UPI,13120.0,2024-04
O017469,U01165,P0188,1,2024-06-11,Delivered,UPI,4650.0,2024-06
O017470,U04840,P0164,3,2024-09-24,Delivered,COD,5430.0,2024-09
O017471,U01854,P0185,3,2024-10-30,Delivered,Credit_Card,30930.0,2024-10
O017472,U04711,P0013,1,2024-11-14,Delivered,Debit_Card,20280.0,2024-11
