user_id,city,gender,age,signup_date,acquisition_channel,is_premium
U04002,Hyderabad,Female,58,2024-08-03,Social_Media,False
U04003,Chennai,Female,24,2024-06-18,Social_Media,False
U04004,Mumbai,Female,39,2024-09-08,Social_Media,True
U04005,Mumbai,Male,56,2024-12-25,Organic,False
U04006,Mumbai,Male,27,2024-11-17,Organic,False
U04007,Bengaluru,Male,38,2024-02-24,Organic,False
U04008,Bengaluru,Male,23,2024-03-31,Organic,False
U04009,Delhi,Female,18,2024-10-04,Email,True
U04010,Ahmedabad,Male,51,2024-04-10,Organic,False
U04011,Bengaluru,Male,31,2024-06-03,Social_Media,False
U04012,Bengaluru,Male,53,2024-12-14,Paid_Search,False
U04013,Chennai,Female,44,2024-12-29,Paid_Search,False
U04014,Mumbai,Female,26,2024-05-20,Referral,False
U04015,Pune,Female,23,2024-06-21,Social_Media,False
U04016,Hyderabad,Female,48,2024-01-10,Email,False
U04017,Kolkata,Male,34,2024-08-15,Organic,False
U04018,Mumbai,Male,53,2024-09-21,Organic,True
U04019,Hyderabad,Male,38,2024-09-04,Organic,False
U04020,Delhi,Female,44,2024-09-03,Organic,True
U04021,Hyderabad,Female,58,2024-06-03,Paid_Search,False
U04022,Delhi,Female,45,2024-02-03,Referral,False
U04023,Bengaluru,Female,33,2024-05-08,Organic,True
U04024,Delhi,Female,52,2024-06-08,Referral,False
U04025,Delhi,Female,53,2024-03-29,Paid_Search,True
U04026,Chennai,Female,52,2024-04-02,Social_Media,False
U04027,Chennai,Female,36,2024-11-22,Organic,False
U04028,Hyderabad,Male,38,2024-08-28,Organic,False
U04029,Bengaluru,Female,50,2024-11-18,Referral,True
U04030,Chennai,Female,40,2024-04-26,Organic,False
U04031,Delhi,Male,23,2024-04-03,Referral,False
U04032,Pune,Female,49,2024-06-11,Social_Media,True
U04033,Kolkata,Female,39,2024-04-08,Referral,False
U04034,Bengaluru,Male,20,2024-04-22,Social_Media,False
U04035,Pune,Female,52,2024-12-24,Organic,False
U04036,Bengaluru,Male,33,2024-03-31,Social_Media,False
U04037,Mumbai,Other,59,2024-12-11,Organic,False
U04038,Delhi,Female,42,2024-07-24,Paid_Search,True
U04039,Bengaluru,Male,34,2024-01-17,Organic,False
U04040,Chennai,Male,56,2024-09-30,Paid_Search,True
U04041,Bengaluru,Female,30,2024-06-21,Organic,True
U04042,Bengaluru,Male,45,2024-04-25,Email,False
U04043,Delhi,Male,28,2024-12-14,Paid_Search,False
U04044,Hyderabad,Female,27,2024-06-29,Referral,False
U04045,Kolkata,Male,56,2024-03-31,Organic,False
U04046,Hyderabad,Male,41,2024-03-22,Social_Media,False
U04047,Hyderabad,Female,55,2024-11-19,Paid_Search,False
U04048,Mumbai,Female,41,2024-04-23,Paid_Search,False
U04049,Bengaluru,Female,50,2024-09-13,Referral,False
U04050,Bengaluru,Female,34,2024-02-27,Email,False
U04051,Delhi,Male,53,2024-06-02,Organic,False
U04052,Hyderabad,Male,52,2024-12-30,Email,True
U04053,Mumbai,Male,23,2024-04-25,Social_Media,True
U04054,Chennai,Female,33,2024-12-08,Email,True
U04055,Delhi,Female,45,2024-09-22,Social_Media,False
U04056,Bengaluru,Female,58,2024-11-10,Email,False
U04057,Bengaluru,Female,49,2024-07-21,Referral,True
U04058,Pune,Female,43,2024-02-10,Organic,False
U04059,Chennai,Male,28,2024-04-14,Paid_Search,False
U04060,Pune,Male,42,2024-07-11,Organic,False
U04061,Bengaluru,Male,48,2024-10-04,Social_Media,False
U04062,Ahmedabad,Male,38,2024-12-19,Referral,False
U04063,Bengaluru,Female,20,2024-08-24,Social_Media,False
U04064,Bengaluru,Male,29,2024-08-08,Social_Media,False
U04065,Ahmedabad,Female,57,2024-03-08,Paid_Search,False
U04066,Mumbai,Female,58,2024-07-15,Organic,False
U04067,Hyderabad,Male,42,2024-09-12,Organic,False
U04068,Bengaluru,Male,34,2024-05-18,Social_Media,False
U04069,Delhi,Male,55,2024-11-07,Organic,False
U04070,Kolkata,Male,53,2024-05-28,Organic,False
U04071,Mumbai,Female,53,2024-04-08,Paid_Search,False
U04072,Hyderabad,Male,36,2024-03-16,Organic,False
U04073,Bengaluru,Female,19,2024-10-08,Organic,True
U04074,Hyderabad,Female,34,2024-04-18,Organic,False
U04075,Mumbai,Female,47,2024-07-06,Email,False
U04076,Bengaluru,Female,27,2024-07-17,Organic,False
U04077,Mumbai,Male,52,2024-10-29,Referral,False
U04078,Bengaluru,Male,53,2024-11-22,Organic,False
U04079,Kolkata,Male,50,2024-06-02,Referral,False
U04080,Mumbai,Male,18,2024-02-09,Social_Media,True
U04081,Mumbai,Female,35,2024-05-12,Referral,False
U04082,Delhi,Female,21,2024-05-11,Referral,False
U04083,Mumbai,Male,44,2024-10-05,Social_Media,False
U04084,Chennai,Male,42,2024-12-27,Referral,False
U04085,Ahmedabad,Male,45,2024-03-24,Social_Media,False
U04086,Delhi,Female,39,2024-08-29,Social_Media,True
U04087,Pune,Female,59,2024-04-25,Paid_Search,False
U04088,Delhi,Female,42,2024-04-18,Referral,False
U04089,Bengaluru,Female,34,2024-08-08,Referral,False
U04090,Hyderabad,Male,29,2024-02-10,Organic,False
U04091,Delhi,Male,33,2024-05-26,Social_Media,False
U04092,Hyderabad,Male,54,2024-04-21,Referral,False
U04093,Pune,Male,33,2024-04-12,Referral,False
U04094,Delhi,Female,34,2024-02-15,Email,False
U04095,Kolkata,Female,48,2024-11-19,Organic,False
U04096,Chennai,Female,32,2024-09-27,Paid_Search,True
U04097,Delhi,Male,30,2024-07-13,Paid_Search,False
U04098,Hyderabad,Male,57,2024-10-06,Organic,False
U04099,Mumbai,Male,44,2024-10-09,Paid_Search,False
U04100,Ahmedabad,Female,38,2024-02-09,Paid_Search,False
U04101,Hyderabad,Female,19,2024-07-07,Organic,False
U04102,Bengaluru,Male,25,2024-06-12,Organic,False
U04103,Mumbai,Female,59,2024-01-24,Organic,False
U04104,Hyderabad,Female,24,2024-01-24,Social_Media,True
U04105,Bengaluru,Male,27,2024-01-04,Paid_Search,False
U04106,Bengaluru,Female,21,2024-11-18,Organic,False
U04107,Delhi,Male,58,2024-10-16,Paid_Search,False
U04108,Mumbai,Female,53,2024-06-29,Organic,False
U04109,Delhi,Female,52,2024-09-04,Email,False
U04110,Mumbai,Other,20,2024-04-25,Organic,True
U04111,Bengaluru,Male,35,2024-10-05,Referral,False
U04112,Hyderabad,Male,41,2024-12-30,Paid_Search,False
U04113,Delhi,Male,49,2024-03-09,Referral,False
U04114,Bengaluru,Male,51,2024-12-16,Organic,False
U04115,Mumbai,Female,19,2024-09-10,Organic,True
U04116,Delhi,Female,19,2024-06-29,Referral,False
U04117,Bengaluru,Male,27,2024-11-13,Organic,False
U04118,Bengaluru,Male,40,2024-06-17,Social_Media,False
U04119,Bengaluru,Male,32,2024-11-08,Paid_Search,False
U04120,Chennai,Male,29,2024-09-05,Social_Media,False
U04121,Chennai,Male,34,2024-07-06,Referral,False
U04122,Chennai,Male,35,2024-02-23,Email,False
U04123,Hyderabad,Female,31,2024-11-21,Paid_Search,False
U04124,Hyderabad,Male,34,2024-12-22,Paid_Search,True
U04125,Delhi,Female,32,2024-11-08,Email,False
U04126,Hyderabad,Female,29,2024-05-17,Referral,False
U04127,Bengaluru,Male,33,2024-06-16,Organic,False
U04128,Hyderabad,Female,49,2024-04-12,Social_Media,True
U04129,Chennai,Female,40,2024-03-25,Organic,False
U04130,Delhi,Female,55,2024-11-12,Email,True
U04131,Mumbai,Male,51,2024-07-30,Organic,False
U04132,Mumbai,Male,51,2024-01-03,Social_Media,False
U04133,Hyderabad,Female,33,2024-06-27,Social_Media,False
U04134,Hyderabad,Female,51,2024-12-07,Email,False
U04135,Pune,Male,57,2024-10-29,Referral,False
U04136,Mumbai,Male,24,2024-11-27,Organic,True
U04137,Chennai,Male,50,2024-02-07,Social_Media,True
U04138,Delhi,Male,21,2024-08-26,Email,False
U04139,Pune,Female,24,2024-06-17,Social_Media,False
U04140,Delhi,Male,35,2024-12-08,Social_Media,False
U04141,Delhi,Male,21,2024-11-09,Social_Media,False
U04142,Delhi,Female,28,2024-11-01,Paid_Search,False
U04143,Chennai,Male,37,2024-01-30,Social_Media,False
U04144,Ahmedabad,Female,28,2024-07-08,Organic,False
U04145,Bengaluru,Female,32,2024-12-22,Paid_Search,False
U04146,Bengaluru,Male,34,2024-01-25,Referral,False
U04147,Kolkata,Female,51,2024-04-21,Organic,False
U04148,Delhi,Female,29,2024-07-24,Paid_Search,False
U04149,Hyderabad,Male,59,2024-07-03,Organic,False
U04150,Delhi,Male,45,2024-02-16,Organic,False
U04151,Bengaluru,Female,52,2024-08-15,Referral,True
U04152,Chennai,Female,25,2024-02-08,Social_Media,False
U04153,Chennai,Female,44,2024-01-16,Organic,False
U04154,Mumbai,Male,39,2024-01-22,Paid_Search,False
U04155,Mumbai,Female,41,2024-07-31,Paid_Search,False
U04156,Pune,Male,19,2024-11-05,Organic,False
U04157,Bengaluru,Female,48,2024-05-28,Referral,False
U04158,Pune,Female,39,2024-08-28,Paid_Search,False
U04159,Mumbai,Male,18,2024-09-28,Social_Media,False
U04160,Delhi,Female,31,2024-02-28,Organic,False
U04161,Kolkata,Female,42,2024-10-13,Paid_Search,False
U04162,Hyderabad,Female,53,2024-07-20,Organic,False
U04163,Mumbai,Male,53,2024-02-01,Organic,False
U04164,Hyderabad,Female,58,2024-06-10,Referral,False
U04165,Mumbai,Female,20,2024-09-11,Organic,False
U04166,Mumbai,Male,22,2024-09-10,Organic,False
U04167,Ahmedabad,Male,18,2024-01-09,Email,True
U04168,Chennai,Male,36,2024-05-18,Social_Media,True
U04169,Hyderabad,Female,50,2024-01-10,Organic,False
U04170,Mumbai,Female,59,2024-08-01,Email,False
U04171,Bengaluru,Male,47,2024-09-29,Organic,False
U04172,Bengaluru,Female,29,2024-11-19,Social_Media,False
U04173,Delhi,Male,27,2024-02-17,Organic,True
U04174,Chennai,Female,51,2024-04-20,Social_Media,False
U04175,Delhi,Male,33,2024-06-01,Paid_Search,False
U04176,Pune,Male,57,2024-05-02,Organic,False
U04177,Bengaluru,Male,46,2024-12-22,Social_Media,False
U04178,Mumbai,Male,32,2024-04-11,Social_Media,False
U04179,Mumbai,Female,28,2024-08-28,Referral,False
U04180,Delhi,Female,51,2024-11-16,Referral,False
U04181,Bengaluru,Male,53,2024-07-09,Paid_Search,True
U04182,Kolkata,Male,47,2024-08-04,Paid_Search,False
U04183,Mumbai,Male,52,2024-02-20,Social_Media,False
U04184,Kolkata,Female,26,2024-10-18,Social_Media,False
U04185,Delhi,Female,35,2024-03-21,Paid_Search,False
U04186,Ahmedabad,Male,36,2024-03-28,Paid_Search,False
U04187,Delhi,Female,56,2024-07-12,Social_Media,False
U04188,Kolkata,Male,21,2024-04-13,Email,False
U04189,Bengaluru,Female,23,2024-09-27,Social_Media,False
U04190,Chennai,Female,50,2024-04-05,Organic,False
U04191,Kolkata,Female,49,2024-07-16,Social_Media,False
U04192,Bengaluru,Female,33,2024-01-01,Referral,False
U04193,Bengaluru,Female,28,2024-06-15,Referral,False
U04194,Delhi,Female,39,2024-05-05,Referral,False
U04195,Kolkata,Female,53,2024-11-08,Referral,False
U04196,Delhi,Male,40,2024-03-21,Paid_Search,False
U04197,Delhi,Male,43,2024-09-07,Paid_Search,False
U04198,Bengaluru,Male,48,2024-06-17,Referral,False
U04199,Bengaluru,Female,46,2024-03-13,Organic,False
U04200,Chennai,Male,22,2024-05-20,Paid_Search,True
U04201,Bengaluru,Male,55,2024-03-10,Referral,False
U04202,Hyderabad,Male,42,2024-09-18,Referral,False
U04203,Kolkata,Male,51,2024-12-05,Email,False
U04204,Bengaluru,Female,29,2024-11-03,Email,False
U04205,Hyderabad,Female,39,2024-09-01,Organic,False
U04206,Bengaluru,Female,26,2024-01-03,Referral,False
U04207,Hyderabad,Female,37,2024-12-02,Organic,False
U04208,Bengaluru,Female,46,2024-03-03,Social_Media,False
U04209,Chennai,Male,46,2024-02-18,Organic,False
U04210,Mumbai,Male,44,2024-03-16,Paid_Search,False
U04211,Delhi,Female,34,2024-06-23,Email,False
U04212,Delhi,Male,22,2024-04-18,Organic,False
U04213,Bengaluru,Male,30,2024-07-01,Social_Media,False
U04214,Chennai,Female,59,2024-07-10,Organic,False
U04215,Mumbai,Male,32,2024-03-05,Organic,False
U04216,Hyderabad,Male,32,2024-12-02,Paid_Search,False
U04217,Bengaluru,Male,35,2024-09-27,Social_Media,False
U04218,Hyderabad,Male,19,2024-04-09,Organic,False
U04219,Bengaluru,Male,40,2024-02-01,Paid_Search,False
U04220,Delhi,Male,30,2024-12-17,Social_Media,True
U04221,Mumbai,Female,21,2024-05-07,Organic,True
U04222,Chennai,Female,42,2024-12-04,Paid_Search,False
U04223,Mumbai,Male,28,2024-02-12,Email,False
U04224,Pune,Female,59,2024-03-18,Paid_Search,True
U04225,Pune,Male,29,2024-11-09,Paid_Search,False
U04226,Bengaluru,Male,30,2024-10-15,Social_Media,False
U04227,Hyderabad,Male,26,2024-09-26,Referral,False
U04228,Bengaluru,Female,55,2024-06-10,Social_Media,False
U04229,Mumbai,Male,23,2024-07-07,Email,False
U04230,Hyderabad,Female,27,2024-09-03,Organic,False
U04231,Hyderabad,Female,40,2024-08-03,Email,False
U04232,Hyderabad,Female,32,2024-11-10,Email,False
U04233,Mumbai,Female,40,2024-12-04,Referral,False
U04234,Mumbai,Female,57,2024-06-16,Paid_Search,False
U04235,Bengaluru,Male,54,2024-12-04,Referral,False
U04236,Hyderabad,Male,51,2024-07-11,Organic,False
U04237,Delhi,Female,33,2024-10-09,Referral,False
U04238,Hyderabad,Female,58,2024-12-01,Organic,False
U04239,Mumbai,Male,49,2024-01-13,Referral,False
U04240,Mumbai,Male,55,2024-08-27,Social_Media,False
U04241,Mumbai,Male,57,2024-11-15,Organic,False
U04242,Bengaluru,Male,22,2024-05-26,Referral,False
U04243,Mumbai,Male,34,2024-07-22,Social_Media,False
U04244,Chennai,Female,39,2024-03-20,Social_Media,False
U04245,Pune,Female,56,2024-02-12,Organic,False
U04246,Delhi,Male,58,2024-03-29,Referral,False
U04247,Delhi,Female,35,2024-05-27,Paid_Search,True
U04248,Bengaluru,Female,45,2024-04-04,Paid_Search,False
U04249,Pune,Male,30,2024-05-30,Paid_Search,True
U04250,Bengaluru,Male,59,2024-01-02,Social_Media,False
U04251,Kolkata,Female,18,2024-01-22,Social_Media,False
U04252,Delhi,Female,36,2024-11-08,Paid_Search,False
U04253,Mumbai,Male,51,2024-11-23,Paid_Search,False
U04254,Kolkata,Other,21,2024-01-07,Social_Media,False
U04255,Bengaluru,Male,20,2024-07-24,Email,False
U04256,Delhi,Male,58,2024-04-23,Social_Media,False
U04257,Delhi,Male,27,2024-09-28,Paid_Search,True
U04258,Bengaluru,Male,45,2024-03-23,Paid_Search,False
U04259,Delhi,Female,51,2024-06-27,Paid_Search,True
U04260,Hyderabad,Female,56,2024-07-28,Referral,True
U04261,Chennai,Male,36,2024-11-23,Organic,False
U04262,Bengaluru,Female,59,2024-05-03,Social_Media,False
U04263,Kolkata,Female,53,2024-04-22,Organic,False
U04264,Bengaluru,Male,20,2024-01-12,Organic,False
U04265,Mumbai,Female,40,2024-05-05,Organic,False
U04266,Mumbai,Male,34,2024-02-22,Referral,False
U04267,Bengaluru,Female,24,2024-11-26,Referral,False
U04268,Bengaluru,Male,43,2024-10-09,Organic,False
U04269,Ahmedabad,Female,35,2024-05-19,Paid_Search,False
U04270,Mumbai,Male,23,2024-04-06,Organic,False
U04271,Bengaluru,Female,48,2024-01-05,Social_Media,True
U04272,Bengaluru,Female,46,2024-02-26,Social_Media,False
U04273,Hyderabad,Male,26,2024-11-29,Organic,False
U04274,Pune,Male,52,2024-03-09,Organic,False
U04275,Mumbai,Male,34,2024-04-27,Referral,False
U04276,Bengaluru,Female,29,2024-02-28,Social_Media,False
U04277,Mumbai,Male,53,2024-02-02,Organic,True
U04278,Bengaluru,Female,41,2024-11-13,Social_Media,True
U04279,Bengaluru,Male,27,2024-02-19,Referral,True
U04280,Delhi,Male,47,2024-01-19,Social_Media,False
U04281,Mumbai,Male,46,2024-08-01,Paid_Search,True
U04282,Delhi,Male,56,2024-07-15,Social_Media,False
U04283,Mumbai,Female,27,2024-02-16,Social_Media,False
U04284,Kolkata,Other,56,2024-06-15,Social_Media,True
U04285,Kolkata,Male,45,2024-10-15,Email,False
U04286,Delhi,Male,35,2024-05-20,Organic,False
U04287,Mumbai,Male,58,2024-03-24,Social_Media,False
U04288,Mumbai,Female,34,2024-06-30,Organic,False
U04289,Mumbai,Male,28,2024-03-19,Organic,True
U04290,Chennai,Female,18,2024-08-02,Social_Media,False
U04291,Delhi,Female,34,2024-01-14,Referral,False
U04292,Pune,Male,53,2024-08-02,Organic,False
U04293,Kolkata,Female,53,2024-05-07,Email,False
U04294,Mumbai,Male,26,2024-11-05,Paid_Search,False
U04295,Delhi,Male,45,2024-09-04,Paid_Search,False
U04296,Bengaluru,Male,50,2024-01-29,Organic,False
U04297,Bengaluru,Male,20,2024-10-06,Social_Media,False
U04298,Mumbai,Male,25,2024-12-03,Social_Media,False
U04299,Bengaluru,Male,23,2024-11-14,Paid_Search,False
U04300,Pune,Male,23,2024-07-20,Paid_Search,True
U04301,Bengaluru,Male,46,2024-12-26,Social_Media,False
U04302,Delhi,Female,54,2024-02-26,Social_Media,True
U04303,Hyderabad,Female,29,2024-08-05,Paid_Search,False
U04304,Hyderabad,Male,26,2024-03-02,Referral,False
U04305,Mumbai,Male,58,2024-06-05,Social_Media,False
U04306,Pune,Male,36,2024-07-20,Organic,False
U04307,Delhi,Female,34,2024-01-17,Paid_Search,False
U04308,Delhi,Female,49,2024-11-17,Referral,False
U04309,Bengaluru,Male,52,2024-01-06,Organic,False
U04310,Delhi,Male,31,2024-02-27,Social_Media,False
U04311,Pune,Male,33,2024-11-20,Paid_Search,False
U04312,Hyderabad,Male,38,2024-11-13,Social_Media,False
U04313,Pune,Female,29,2024-06-17,Organic,False
U04314,Delhi,Female,41,2024-03-22,Email,False
U04315,Bengaluru,Male,51,2024-08-06,Referral,False
U04316,Bengaluru,Male,25,2024-06-25,Email,True
U04317,Mumbai,Male,38,2024-07-22,Organic,True
U04318,Hyderabad,Male,25,2024-03-11,Referral,False
U04319,Chennai,Female,45,2024-09-22,Paid_Search,False
U04320,Mumbai,Female,33,2024-04-07,Social_Media,False
U04321,Delhi,Male,27,2024-12-10,Organic,False
U04322,Delhi,Male,32,2024-10-17,Social_Media,False
U04323,Mumbai,Female,21,2024-07-26,Referral,True
U04324,Mumbai,Female,43,2024-01-02,Organic,False
U04325,Bengaluru,Male,32,2024-05-03,Organic,False
U04326,Bengaluru,Male,53,2024-10-06,Organic,True
U04327,Bengaluru,Male,49,2024-03-14,Organic,False
U04328,Bengaluru,Female,55,2024-06-14,Paid_Search,False
U04329,Bengaluru,Female,21,2024-01-22,Referral,False
U04330,Hyderabad,Male,58,2024-06-02,Organic,True
U04331,Mumbai,Female,26,2024-10-21,Social_Media,False
U04332,Ahmedabad,Female,52,2024-08-06,Paid_Search,False
U04333,Bengaluru,Male,45,2024-06-05,Organic,False
U04334,Mumbai,Male,54,2024-08-17,Paid_Search,False
U04335,Mumbai,Female,26,2024-01-20,Organic,False
U04336,Bengaluru,Female,19,2024-02-10,Social_Media,False
U04337,Pune,Female,20,2024-05-27,Organic,True
U04338,Bengaluru,Female,22,2024-04-17,Social_Media,False
U04339,Kolkata,Male,27,2024-03-24,Organic,False
U04340,Pune,Male,45,2024-11-17,Email,False
U04341,Delhi,Female,32,2024-11-04,Referral,True
U04342,Delhi,Male,31,2024-10-16,Paid_Search,False
U04343,Hyderabad,Female,40,2024-11-18,Paid_Search,True
U04344,Mumbai,Female,30,2024-05-13,Organic,False
U04345,Hyderabad,Female,33,2024-07-25,Social_Media,False
U04346,Bengaluru,Male,47,2024-10-09,Paid_Search,False
U04347,Bengaluru,Female,57,2024-09-22,Social_Media,False
U04348,Delhi,Female,25,2024-03-13,Organic,False
U04349,Delhi,Female,34,2024-12-17,Organic,False
U04350,Pune,Male,47,2024-02-17,Paid_Search,False
U04351,Bengaluru,Male,34,2024-11-21,Organic,True
U04352,Pune,Male,52,2024-08-20,Social_Media,False
U04353,Bengaluru,Male,18,2024-04-09,Organic,False
U04354,Mumbai,Male,41,2024-02-28,Referral,False
U04355,Mumbai,Female,42,2024-09-14,Social_Media,False
U04356,Mumbai,Female,19,2024-03-05,Organic,False
U04357,Bengaluru,Female,42,2024-03-23,Paid_Search,False
U04358,Delhi,Male,31,2024-06-02,Paid_Search,False
U04359,Chennai,Male,56,2024-09-22,Social_Media,False
U04360,Delhi,Other,50,2024-11-04,Paid_Search,False
U04361,Delhi,Male,34,2024-03-19,Organic,False
U04362,Pune,Male,48,2024-11-10,Organic,False
U04363,Hyderabad,Male,27,2024-05-29,Paid_Search,False
U04364,Delhi,Female,23,2024-02-17,Email,False
U04365,Mumbai,Female,56,2024-09-04,Referral,False
U04366,Pune,Male,42,2024-10-04,Organic,False
U04367,Delhi,Female,55,2024-12-21,Social_Media,False
U04368,Mumbai,Male,54,2024-04-07,Email,False
U04369,Mumbai,Male,47,2024-01-25,Organic,False
U04370,Chennai,Female,51,2024-10-10,Social_Media,False
U04371,Bengaluru,Female,35,2024-10-27,Paid_Search,False
U04372,Ahmedabad,Female,41,2024-03-08,Social_Media,False
U04373,Bengaluru,Female,44,2024-01-07,Social_Media,False
U04374,Chennai,Female,44,2024-10-31,Email,False
U04375,Mumbai,Female,56,2024-05-16,Organic,False
U04376,Delhi,Female,38,2024-06-12,Referral,False
U04377,Pune,Female,36,2024-03-23,Organic,False
U04378,Mumbai,Other,56,2024-05-17,Paid_Search,False
U04379,Delhi,Other,40,2024-03-13,Email,False
U04380,Bengaluru,Male,56,2024-08-24,Social_Media,True
U04381,Bengaluru,Female,32,2024-02-15,Paid_Search,False
U04382,Mumbai,Male,19,2024-04-15,Social_Media,True
U04383,Hyderabad,Male,52,2024-10-14,Organic,False
U04384,Bengaluru,Female,37,2024-09-18,Organic,True
U04385,Bengaluru,Male,45,2024-06-24,Social_Media,False
U04386,Mumbai,Male,32,2024-06-14,Social_Media,False
U04387,Hyderabad,Female,33,2024-05-24,Paid_Search,False
U04388,Hyderabad,Male,50,2024-11-25,Social_Media,True
U04389,Bengaluru,Male,29,2024-10-09,Paid_Search,False
U04390,Bengaluru,Female,56,2024-02-23,Organic,False
U04391,Kolkata,Male,56,2024-06-26,Paid_Search,True
U04392,Mumbai,Male,37,2024-08-31,Referral,False
U04393,Pune,Male,46,2024-12-06,Referral,False
U04394,Pune,Male,20,2024-05-06,Paid_Search,False
U04395,Chennai,Female,22,2024-09-27,Organic,False
U04396,Bengaluru,Female,19,2024-05-11,Social_Media,False
U04397,Pune,Male,40,2024-04-02,Social_Media,False
U04398,Chennai,Female,43,2024-03-13,Organic,False
U04399,Delhi,Female,43,2024-09-04,Paid_Search,True
U04400,Mumbai,Male,24,2024-12-13,Email,False
U04401,Mumbai,Female,27,2024-09-29,Social_Media,False
U04402,Bengaluru,Female,22,2024-02-12,Paid_Search,False
U04403,Delhi,Female,29,2024-02-10,Social_Media,False
U04404,Delhi,Male,49,2024-06-18,Organic,False
U04405,Mumbai,Male,59,2024-07-30,Organic,True
U04406,Delhi,Male,48,2024-06-16,Email,False
U04407,Mumbai,Male,39,2024-02-08,Organic,False
U04408,Hyderabad,Female,34,2024-09-01,Paid_Search,False
U04409,Kolkata,Male,37,2024-05-30,Paid_Search,False
U04410,Bengaluru,Female,37,2024-04-20,Referral,True
U04411,Mumbai,Male,25,2024-02-16,Referral,False
U04412,Bengaluru,Male,51,2024-03-03,Organic,False
U04413,Hyderabad,Female,40,2024-08-12,Social_Media,False
U04414,Chennai,Male,55,2024-03-09,Paid_Search,False
U04415,Kolkata,Female,45,2024-10-25,Paid_Search,False
U04416,Mumbai,Male,30,2024-10-16,Social_Media,True
U04417,Kolkata,Male,46,2024-10-22,Organic,True
U04418,Bengaluru,Female,25,2024-07-21,Email,False
U04419,Hyderabad,Female,28,2024-03-01,Social_Media,False
U04420,Bengaluru,Male,35,2024-11-13,Paid_Search,False
U04421,Pune,Male,42,2024-11-09,Social_Media,False
U04422,Delhi,Female,39,2024-06-09,Organic,True
U04423,Hyderabad,Other,52,2024-11-26,Social_Media,False
U04424,Pune,Female,46,2024-01-16,Organic,False
U04425,Bengaluru,Male,38,2024-12-03,Paid_Search,False
U04426,Bengaluru,Other,24,2024-04-03,Social_Media,True
U04427,Pune,Male,29,2024-10-30,Referral,False
U04428,Mumbai,Male,53,2024-05-17,Organic,False
U04429,Bengaluru,Female,41,2024-12-03,Paid_Search,False
U04430,Delhi,Male,49,2024-02-07,Paid_Search,False
U04431,Delhi,Male,44,2024-05-06,Paid_Search,False
U04432,Bengaluru,Male,49,2024-10-01,Organic,False
U04433,Mumbai,Male,49,2024-06-12,Social_Media,False
U04434,Bengaluru,Female,49,2024-11-14,Organic,False
U04435,Delhi,Female,43,2024-03-17,Referral,True
U04436,Pune,Male,28,2024-06-22,Paid_Search,False
U04437,Ahmedabad,Male,35,2024-12-23,Referral,True
U04438,Hyderabad,Female,56,2024-11-16,Organic,False
U04439,Bengaluru,Female,22,2024-03-31,Referral,False
U04440,Kolkata,Male,33,2024-08-25,Organic,False
U04441,Delhi,Other,28,2024-09-20,Social_Media,True
U04442,Bengaluru,Female,52,2024-06-27,Paid_Search,False
U04443,Kolkata,Male,28,2024-07-27,Paid_Search,False
U04444,Chennai,Male,59,2024-03-13,Organic,False
U04445,Chennai,Male,40,2024-04-16,Organic,False
U04446,Hyderabad,Female,51,2024-12-10,Social_Media,False
U04447,Bengaluru,Male,34,2024-10-21,Social_Media,False
U04448,Bengaluru,Male,27,2024-10-10,Social_Media,False
U04449,Hyderabad,Male,35,2024-12-18,Organic,False
U04450,Bengaluru,Female,25,2024-06-30,Organic,False
U04451,Delhi,Male,43,2024-02-06,Referral,False
U04452,Chennai,Female,20,2024-05-16,Social_Media,False
U04453,Chennai,Female,41,2024-12-03,Paid_Search,True
U04454,Delhi,Male,20,2024-02-25,Social_Media,False
U04455,Chennai,Male,55,2024-07-05,Referral,False
U04456,Pune,Male,19,2024-12-06,Referral,False
U04457,Hyderabad,Female,52,2024-09-14,Organic,False
U04458,Mumbai,Male,34,2024-02-27,Referral,False
U04459,Mumbai,Male,26,2024-12-28,Paid_Search,False
U04460,Mumbai,Male,53,2024-05-02,Social_Media,False
U04461,Bengaluru,Male,39,2024-07-06,Paid_Search,True
U04462,Mumbai,Female,48,2024-08-17,Social_Media,False
U04463,Bengaluru,Female,51,2024-06-16,Social_Media,False
U04464,Delhi,Female,41,2024-04-23,Paid_Search,False
U04465,Kolkata,Male,26,2024-09-08,Paid_Search,False
U04466,Bengaluru,Male,19,2024-04-16,Social_Media,False
U04467,Chennai,Other,38,2024-02-06,Paid_Search,False
U04468,Hyderabad,Male,51,2024-11-30,Organic,False
U04469,Bengaluru,Female,44,2024-04-01,Organic,False
U04470,Kolkata,Male,54,2024-01-18,Social_Media,True
U04471,Delhi,Male,24,2024-12-19,Referral,False
U04472,Mumbai,Female,39,2024-03-03,Referral,False
U04473,Chennai,Other,21,2024-05-29,Paid_Search,False
U04474,Mumbai,Other,31,2024-05-18,Paid_Search,True
U04475,Hyderabad,Male,51,2024-07-04,Organic,False
U04476,Bengaluru,Male,40,2024-07-03,Email,False
U04477,Pune,Female,59,2024-07-23,Organic,True
U04478,Delhi,Female,42,2024-09-16,Paid_Search,False
U04479,Hyderabad,Female,18,2024-08-01,Social_Media,False
U04480,Mumbai,Male,32,2024-09-12,Referral,False
U04481,Hyderabad,Female,49,2024-05-14,Organic,False
