event_id,user_id,product_id,event_type,timestamp,device,session_id
E00038749,U03795,P0110,view,2024-09-24 02:20:44,Tablet,SU03795_20240924022024
E00038750,U03795,P0110,add_to_cart,2024-09-24 02:20:33,Mobile,SU03795_20240924022024
E00038751,U03795,P0012,view,2024-02-17 11:11:54,Desktop,SU03795_20240217110832
E00038752,U03795,P0017,view,2024-01-26 20:08:52,Mobile,SU03795_20240126200611
E00038753,U03795,P0036,view,2024-06-22 08:42:48,Mobile,SU03795_20240622084236
E00038754,U03795,P0036,add_to_cart,2024-06-22 08:43:33,Mobile,SU03795_20240622084236
E00038755,U03795,P0192,view,2024-01-20 15:22:53,Mobile,SU03795_20240120152240
E00038756,U03795,P0097,view,2024-04-21 13:15:25,Desktop,SU03795_20240421131408
E00038757,U03796,P0152,view,2024-06-15 07:59:00,Mobile,SU03796_20240615075541
E00038758,U03796,P0152,add_to_cart,2024-06-15 07:58:27,Mobile,SU03796_20240615075541
E00038759,U03796,P0154,view,2024-10-23 01:38:36,Desktop,SU03796_20241023013814
E00038760,U03797,P0055,view,2024-11-04 14:40:50,Mobile,SU03797_20241104143737
E00038761,U03797,P0055,add_to_cart,2024-11-04 14:41:08,Mobile,SU03797_20241104143737
E00038762,U03797,P0095,view,2024-04-20 13:10:56,Mobile,SU03797_20240420130832
E00038763,U03798,P0027,view,2024-04-13 04:11:51,Mobile,SU03798_20240413040651
E00038764,U03798,P0014,view,2024-08-14 09:28:06,Desktop,SU03798_20240814092711
E00038765,U03798,P0028,view,2024-06-20 23:59:06,Mobile,SU03798_20240620235501
E00038766,U03798,P0028,add_to_cart,2024-06-20 23:59:03,Tablet,SU03798_20240620235501
E00038767,U03798,P0028,checkout,2024-06-20 23:56:05,Mobile,SU03798_20240620235501
E00038768,U03798,P0028,purchase,2024-06-20 23:55:55,Mobile,SU03798_20240620235501
E00038769,U03798,P0123,view,2024-04-01 12:40:21,Tablet,SU03798_20240401123646
E00038770,U03798,P0123,add_to_cart,2024-04-01 12:40:28,Desktop,SU03798_20240401123646
E00038771,U03798,P0123,checkout,2024-04-01 12:40:45,Tablet,SU03798_20240401123646
E00038772,U03798,P0123,purchase,2024-04-01 12:39:01,Mobile,SU03798_20240401123646
E00038773,U03798,P0119,view,2024-07-29 10:46:06,Desktop,SU03798_20240729104301
E00038774,U03798,P0119,add_to_cart,2024-07-29 10:43:36,Desktop,SU03798_20240729104301
E00038775,U03798,P0119,checkout,2024-07-29 10:46:49,Mobile,SU03798_20240729104301
E00038776,U03798,P0119,purchase,2024-07-29 10:44:26,Mobile,SU03798_20240729104301
E00038777,U03798,P0091,view,2024-02-04 19:40:48,Mobile,SU03798_20240204193610
E00038778,U03798,P0122,view,2024-02-18 20:55:02,Mobile,SU03798_20240218205408
E00038779,U03798,P0122,add_to_cart,2024-02-18 20:55:37,Mobile,SU03798_20240218205408
E00038780,U03798,P0132,view,2024-07-21 04:06:50,Mobile,SU03798_20240721040248
E00038781,U03798,P0039,view,2024-01-25 03:51:49,Mobile,SU03798_20240125034725
E00038782,U03798,P0007,view,2024-09-25 06:48:42,Mobile,SU03798_20240925064831
E00038783,U03799,P0120,view,2024-03-10 04:55:20,Mobile,SU03799_20240310045245
E00038784,U03799,P0120,add_to_cart,2024-03-10 04:57:10,Desktop,SU03799_20240310045245
E00038785,U03799,P0166,view,2024-02-16 03:53:14,Mobile,SU03799_20240216034826
E00038786,U03799,P0166,add_to_cart,2024-02-16 03:50:11,Desktop,SU03799_20240216034826
E00038787,U03799,P0166,checkout,2024-02-16 03:48:45,Desktop,SU03799_20240216034826
E00038788,U03799,P0166,purchase,2024-02-16 03:53:02,Mobile,SU03799_20240216034826
E00038789,U03799,P0053,view,2024-06-01 17:22:07,Mobile,SU03799_20240601171718
E00038790,U03799,P0053,add_to_cart,2024-06-01 17:18:55,Desktop,SU03799_20240601171718
E00038791,U03799,P0012,view,2024-02-21 03:18:51,Mobile,SU03799_20240221031840
E00038792,U03799,P0186,view,2024-09-10 22:02:37,Mobile,SU03799_20240910215952
E00038793,U03799,P0124,view,2024-09-07 04:02:36,Mobile,SU03799_20240907035757
E00038794,U03799,P0126,view,2024-04-04 09:18:11,Mobile,SU03799_20240404091744
E00038795,U03799,P0126,add_to_cart,2024-04-04 09:20:25,Tablet,SU03799_20240404091744
E00038796,U03799,P0126,checkout,2024-04-04 09:18:51,Desktop,SU03799_20240404091744
E00038797,U03799,P0126,purchase,2024-04-04 09:19:59,Mobile,SU03799_20240404091744
E00038798,U03799,P0053,view,2024-06-29 02:01:20,Desktop,SU03799_20240629020005
E00038799,U03799,P0053,add_to_cart,2024-06-29 02:03:40,Mobile,SU03799_20240629020005
E00038800,U03799,P0053,checkout,2024-06-29 02:04:39,Mobile,SU03799_20240629020005
E00038801,U03799,P0053,purchase,2024-06-29 02:01:38,Desktop,SU03799_20240629020005
E00038802,U03799,P0193,view,2024-10-10 08:33:16,Tablet,SU03799_20241010082909
E00038803,U03799,P0193,add_to_cart,2024-10-10 08:33:16,Tablet,SU03799_20241010082909
E00038804,U03799,P0193,checkout,2024-10-10 08:31:11,Desktop,SU03799_20241010082909
E00038805,U03799,P0009,view,2024-12-16 01:04:38,Mobile,SU03799_20241216010031
E00038806,U03799,P0009,add_to_cart,2024-12-16 01:05:17,Desktop,SU03799_20241216010031
E00038807,U03799,P0009,checkout,2024-12-16 01:04:05,Mobile,SU03799_20241216010031
E00038808,U03799,P0009,purchase,2024-12-16 01:05:05,Desktop,SU03799_20241216010031
E00038809,U03800,P0079,view,2024-03-31 20:06:58,Desktop,SU03800_20240331200208
E00038810,U03800,P0164,view,2024-04-19 19:09:50,Mobile,SU03800_20240419190922
E00038811,U03800,P0152,view,2024-01-21 18:15:55,Desktop,SU03800_20240121181151
E00038812,U03800,P0152,add_to_cart,2024-01-21 18:13:43,Desktop,SU03800_20240121181151
E00038813,U03800,P0152,checkout,2024-01-21 18:15:40,Mobile,SU03800_20240121181151
E00038814,U03800,P0040,view,2024-08-11 13:37:41,Tablet,SU03800_20240811133330
E00038815,U03801,P0183,view,2024-10-25 03:55:45,Desktop,SU03801_20241025035127
E00038816,U03801,P0049,view,2024-10-04 12:38:08,Mobile,SU03801_20241004123730
E00038817,U03801,P0090,view,2024-10-12 00:28:53,Desktop,SU03801_20241012002825
E00038818,U03801,P0090,add_to_cart,2024-10-12 00:30:22,Mobile,SU03801_20241012002825
E00038819,U03801,P0070,view,2024-04-04 09:12:28,Desktop,SU03801_20240404090752
E00038820,U03801,P0070,add_to_cart,2024-04-04 09:11:35,Mobile,SU03801_20240404090752
E00038821,U03801,P0029,view,2024-04-12 07:42:42,Mobile,SU03801_20240412074148
E00038822,U03801,P0119,view,2024-06-18 02:55:54,Mobile,SU03801_20240618025509
E00038823,U03802,P0061,view,2024-10-23 16:58:50,Mobile,SU03802_20241023165822
E00038824,U03802,P0061,add_to_cart,2024-10-23 17:00:45,Mobile,SU03802_20241023165822
E00038825,U03802,P0061,checkout,2024-10-23 16:59:41,Mobile,SU03802_20241023165822
E00038826,U03802,P0147,view,2024-01-26 18:38:05,Mobile,SU03802_20240126183348
E00038827,U03802,P0024,view,2024-03-08 01:27:12,Tablet,SU03802_20240308012524
E00038828,U03802,P0047,view,2024-10-23 12:37:38,Mobile,SU03802_20241023123716
E00038829,U03802,P0047,add_to_cart,2024-10-23 12:41:28,Desktop,SU03802_20241023123716
E00038830,U03802,P0047,checkout,2024-10-23 12:40:18,Mobile,SU03802_20241023123716
E00038831,U03802,P0047,purchase,2024-10-23 12:38:40,Mobile,SU03802_20241023123716
E00038832,U03802,P0047,view,2024-11-08 14:40:05,Mobile,SU03802_20241108143636
E00038833,U03803,P0081,view,2024-10-10 05:21:49,Desktop,SU03803_20241010051907
E00038834,U03803,P0081,add_to_cart,2024-10-10 05:21:01,Mobile,SU03803_20241010051907
E00038835,U03803,P0081,checkout,2024-10-10 05:20:35,Mobile,SU03803_20241010051907
E00038836,U03803,P0081,purchase,2024-10-10 05:23:58,Mobile,SU03803_20241010051907
E00038837,U03803,P0056,view,2024-06-29 10:52:06,Mobile,SU03803_20240629105147
E00038838,U03803,P0029,view,2024-04-14 11:07:18,Mobile,SU03803_20240414110629
E00038839,U03803,P0099,view,2024-05-02 08:02:44,Mobile,SU03803_20240502075810
E00038840,U03803,P0025,view,2024-04-02 10:48:26,Mobile,SU03803_20240402104553
E00038841,U03803,P0025,add_to_cart,2024-04-02 10:46:23,Mobile,SU03803_20240402104553
E00038842,U03803,P0141,view,2024-01-08 23:41:30,Mobile,SU03803_20240108233828
E00038843,U03803,P0141,add_to_cart,2024-01-08 23:39:07,Mobile,SU03803_20240108233828
E00038844,U03803,P0141,checkout,2024-01-08 23:40:56,Desktop,SU03803_20240108233828
E00038845,U03803,P0141,purchase,2024-01-08 23:42:08,Tablet,SU03803_20240108233828
E00038846,U03804,P0111,view,2024-12-11 06:33:20,Mobile,SU03804_20241211062834
E00038847,U03804,P0177,view,2024-02-02 00:43:57,Mobile,SU03804_20240202004328
E00038848,U03804,P0177,add_to_cart,2024-02-02 00:46:52,Mobile,SU03804_20240202004328
E00038849,U03804,P0177,checkout,2024-02-02 00:45:44,Mobile,SU03804_20240202004328
E00038850,U03804,P0177,purchase,2024-02-02 00:47:24,Mobile,SU03804_20240202004328
E00038851,U03804,P0005,view,2024-06-12 23:24:46,Desktop,SU03804_20240612232354
E00038852,U03804,P0005,add_to_cart,2024-06-12 23:28:16,Mobile,SU03804_20240612232354
E00038853,U03804,P0041,view,2024-10-22 17:37:59,Desktop,SU03804_20241022173752
E00038854,U03805,P0076,view,2024-03-03 15:56:54,Mobile,SU03805_20240303155328
E00038855,U03805,P0076,add_to_cart,2024-03-03 15:58:02,Desktop,SU03805_20240303155328
E00038856,U03805,P0076,checkout,2024-03-03 15:54:14,Desktop,SU03805_20240303155328
E00038857,U03805,P0023,view,2024-11-14 09:55:16,Tablet,SU03805_20241114095450
E00038858,U03805,P0023,add_to_cart,2024-11-14 09:59:50,Desktop,SU03805_20241114095450
E00038859,U03805,P0015,view,2024-09-08 10:34:47,Desktop,SU03805_20240908103052
E00038860,U03806,P0090,view,2024-07-04 05:16:45,Desktop,SU03806_20240704051235
E00038861,U03806,P0187,view,2024-01-16 15:21:57,Mobile,SU03806_20240116152042
E00038862,U03806,P0121,view,2024-01-04 14:32:38,Mobile,SU03806_20240104142927
E00038863,U03806,P0121,add_to_cart,2024-01-04 14:31:17,Mobile,SU03806_20240104142927
E00038864,U03807,P0085,view,2024-12-24 20:38:21,Desktop,SU03807_20241224203447
E00038865,U03807,P0050,view,2024-08-31 17:01:54,Desktop,SU03807_20240831170036
E00038866,U03807,P0100,view,2024-10-07 19:50:54,Tablet,SU03807_20241007195040
E00038867,U03807,P0100,add_to_cart,2024-10-07 19:51:56,Mobile,SU03807_20241007195040
E00038868,U03807,P0132,view,2024-09-07 02:33:40,Mobile,SU03807_20240907022907
E00038869,U03807,P0067,view,2024-01-01 07:15:20,Desktop,SU03807_20240101071225
E00038870,U03807,P0067,add_to_cart,2024-01-01 07:15:44,Desktop,SU03807_20240101071225
E00038871,U03808,P0163,view,2024-09-16 14:20:55,Mobile,SU03808_20240916141857
E00038872,U03808,P0163,add_to_cart,2024-09-16 14:21:11,Mobile,SU03808_20240916141857
E00038873,U03808,P0163,checkout,2024-09-16 14:20:29,Mobile,SU03808_20240916141857
E00038874,U03808,P0151,view,2024-02-04 21:21:29,Mobile,SU03808_20240204211724
E00038875,U03808,P0151,add_to_cart,2024-02-04 21:18:57,Desktop,SU03808_20240204211724
E00038876,U03808,P0118,view,2024-07-05 21:11:00,Desktop,SU03808_20240705211055
E00038877,U03808,P0062,view,2024-10-05 17:03:30,Desktop,SU03808_20241005170145
E00038878,U03808,P0183,view,2024-02-23 10:38:33,Mobile,SU03808_20240223103657
E00038879,U03809,P0022,view,2024-02-18 14:58:21,Desktop,SU03809_20240218145509
E00038880,U03809,P0174,view,2024-06-01 14:56:37,Desktop,SU03809_20240601145335
E00038881,U03809,P0174,add_to_cart,2024-06-01 14:58:22,Mobile,SU03809_20240601145335
E00038882,U03809,P0174,checkout,2024-06-01 14:57:58,Tablet,SU03809_20240601145335
E00038883,U03809,P0174,purchase,2024-06-01 14:56:31,Mobile,SU03809_20240601145335
E00038884,U03810,P0090,view,2024-09-05 02:02:59,Desktop,SU03810_20240905015813
E00038885,U03810,P0194,view,2024-02-10 19:52:13,Mobile,SU03810_20240210195115
E00038886,U03810,P0084,view,2024-10-26 06:32:32,Desktop,SU03810_20241026062959
E00038887,U03810,P0104,view,2024-05-14 23:50:23,Mobile,SU03810_20240514234727
E00038888,U03810,P0036,view,2024-02-28 11:30:37,Desktop,SU03810_20240228112611
E00038889,U03811,P0088,view,2024-07-11 18:17:19,Tablet,SU03811_20240711181525
E00038890,U03811,P0157,view,2024-06-21 11:22:13,Desktop,SU03811_20240621111847
E00038891,U03811,P0109,view,2024-04-01 16:21:32,Desktop,SU03811_20240401162101
E00038892,U03811,P0109,add_to_cart,2024-04-01 16:22:24,Mobile,SU03811_20240401162101
E00038893,U03811,P0087,view,2024-03-22 04:29:06,Desktop,SU03811_20240322042543
E00038894,U03812,P0152,view,2024-03-17 11:15:00,Tablet,SU03812_20240317111031
E00038895,U03812,P0152,add_to_cart,2024-03-17 11:14:15,Desktop,SU03812_20240317111031
E00038896,U03812,P0192,view,2024-11-01 15:07:40,Desktop,SU03812_20241101150248
E00038897,U03812,P0114,view,2024-11-04 22:47:06,Desktop,SU03812_20241104224621
E00038898,U03812,P0114,add_to_cart,2024-11-04 22:50:45,Mobile,SU03812_20241104224621
E00038899,U03812,P0137,view,2024-08-18 15:13:56,Mobile,SU03812_20240818151034
E00038900,U03812,P0163,view,2024-03-02 06:59:43,Mobile,SU03812_20240302065803
E00038901,U03812,P0120,view,2024-10-05 00:27:41,Mobile,SU03812_20241005002345
E00038902,U03812,P0120,add_to_cart,2024-10-05 00:26:03,Desktop,SU03812_20241005002345
E00038903,U03812,P0085,view,2024-10-18 13:25:11,Desktop,SU03812_20241018132203
E00038904,U03812,P0011,view,2024-11-03 19:31:00,Mobile,SU03812_20241103192622
E00038905,U03813,P0193,view,2024-05-23 19:13:09,Desktop,SU03813_20240523191055
E00038906,U03813,P0071,view,2024-09-01 11:49:37,Mobile,SU03813_20240901114936
E00038907,U03813,P0071,add_to_cart,2024-09-01 11:50:41,Desktop,SU03813_20240901114936
E00038908,U03813,P0159,view,2024-05-25 18:30:52,Mobile,SU03813_20240525182806
E00038909,U03813,P0159,add_to_cart,2024-05-25 18:30:45,Mobile,SU03813_20240525182806
E00038910,U03813,P0124,view,2024-07-06 09:55:03,Tablet,SU03813_20240706095014
E00038911,U03813,P0137,view,2024-08-25 09:39:02,Mobile,SU03813_20240825093456
E00038912,U03813,P0137,add_to_cart,2024-08-25 09:36:21,Desktop,SU03813_20240825093456
E00038913,U03814,P0190,view,2024-04-25 20:01:42,Mobile,SU03814_20240425195816
E00038914,U03814,P0136,view,2024-06-27 23:45:42,Mobile,SU03814_20240627234439
E00038915,U03814,P0136,add_to_cart,2024-06-27 23:45:25,Mobile,SU03814_20240627234439
E00038916,U03814,P0136,checkout,2024-06-27 23:49:15,Desktop,SU03814_20240627234439
E00038917,U03814,P0136,purchase,2024-06-27 23:49:12,Mobile,SU03814_20240627234439
E00038918,U03814,P0086,view,2024-06-09 14:36:20,Mobile,SU03814_20240609143428
E00038919,U03814,P0155,view,2024-04-09 07:15:08,Mobile,SU03814_20240409071345
E00038920,U03814,P0095,view,2024-11-01 08:42:19,Tablet,SU03814_20241101083835
E00038921,U03815,P0191,view,2024-05-24 16:12:47,Mobile,SU03815_20240524160930
E00038922,U03815,P0089,view,2024-01-12 09:58:42,Mobile,SU03815_20240112095833
E00038923,U03815,P0154,view,2024-08-27 07:59:27,Mobile,SU03815_20240827075631
E00038924,U03815,P0034,view,2024-02-14 07:23:25,Desktop,SU03815_20240214072042
E00038925,U03815,P0055,view,2024-07-30 03:16:39,Mobile,SU03815_20240730031609
E00038926,U03815,P0002,view,2024-07-05 09:50:24,Desktop,SU03815_20240705094959
E00038927,U03816,P0010,view,2024-02-14 12:57:27,Mobile,SU03816_20240214125526
E00038928,U03816,P0029,view,2024-03-05 10:45:37,Mobile,SU03816_20240305104525
E00038929,U03816,P0116,view,2024-11-11 23:06:24,Desktop,SU03816_20241111230405
E00038930,U03817,P0045,view,2024-11-29 21:17:37,Mobile,SU03817_20241129211356
E00038931,U03817,P0013,view,2024-04-28 03:31:56,Mobile,SU03817_20240428033152
E00038932,U03817,P0023,view,2024-02-12 03:31:00,Desktop,SU03817_20240212033033
E00038933,U03817,P0023,add_to_cart,2024-02-12 03:31:44,Mobile,SU03817_20240212033033
E00038934,U03817,P0023,checkout,2024-02-12 03:34:21,Desktop,SU03817_20240212033033
E00038935,U03817,P0023,purchase,2024-02-12 03:31:45,Mobile,SU03817_20240212033033
E00038936,U03817,P0153,view,2024-08-06 08:45:33,Mobile,SU03817_20240806084258
E00038937,U03817,P0187,view,2024-06-21 00:39:20,Mobile,SU03817_20240621003656
E00038938,U03817,P0066,view,2024-12-22 10:57:44,Mobile,SU03817_20241222105429
E00038939,U03817,P0042,view,2024-09-15 10:57:02,Mobile,SU03817_20240915105532
E00038940,U03817,P0159,view,2024-11-16 01:59:26,Desktop,SU03817_20241116015608
E00038941,U03817,P0159,add_to_cart,2024-11-16 02:00:23,Mobile,SU03817_20241116015608
E00038942,U03817,P0159,checkout,2024-11-16 02:00:47,Mobile,SU03817_20241116015608
E00038943,U03817,P0159,purchase,2024-11-16 01:56:52,Mobile,SU03817_20241116015608
E00038944,U03817,P0131,view,2024-12-14 14:12:15,Desktop,SU03817_20241214140851
E00038945,U03818,P0066,view,2024-11-07 18:51:43,Mobile,SU03818_20241107184852
E00038946,U03818,P0081,view,2024-11-04 09:35:59,Mobile,SU03818_20241104093324
E00038947,U03818,P0004,view,2024-02-26 05:59:50,Mobile,SU03818_20240226055618
E00038948,U03818,P0162,view,2024-08-25 14:34:12,Mobile,SU03818_20240825142959
E00038949,U03818,P0094,view,2024-09-22 20:51:55,Mobile,SU03818_20240922204916
E00038950,U03818,P0094,add_to_cart,2024-09-22 20:50:13,Mobile,SU03818_20240922204916
E00038951,U03818,P0152,view,2024-10-29 23:36:14,Mobile,SU03818_20241029233147
E00038952,U03818,P0197,view,2024-06-02 15:18:55,Mobile,SU03818_20240602151446
E00038953,U03819,P0028,view,2024-06-02 17:49:49,Desktop,SU03819_20240602174908
E00038954,U03819,P0110,view,2024-08-14 04:49:06,Mobile,SU03819_20240814044753
E00038955,U03819,P0110,add_to_cart,2024-08-14 04:50:44,Tablet,SU03819_20240814044753
E00038956,U03819,P0132,view,2024-05-19 07:30:36,Desktop,SU03819_20240519072636
E00038957,U03819,P0132,add_to_cart,2024-05-19 07:28:57,Mobile,SU03819_20240519072636
E00038958,U03819,P0132,checkout,2024-05-19 07:26:56,Desktop,SU03819_20240519072636
E00038959,U03819,P0132,purchase,2024-05-19 07:28:34,Mobile,SU03819_20240519072636
E00038960,U03820,P0190,view,2024-03-17 09:28:30,Mobile,SU03820_20240317092623
E00038961,U03820,P0190,add_to_cart,2024-03-17 09:27:31,Desktop,SU03820_20240317092623
E00038962,U03820,P0190,checkout,2024-03-17 09:29:29,Tablet,SU03820_20240317092623
E00038963,U03820,P0190,purchase,2024-03-17 09:29:08,Mobile,SU03820_20240317092623
E00038964,U03820,P0051,view,2024-05-06 12:23:11,Mobile,SU03820_20240506122139
E00038965,U03820,P0051,add_to_cart,2024-05-06 12:26:22,Mobile,SU03820_20240506122139
E00038966,U03820,P0024,view,2024-10-18 16:54:24,Desktop,SU03820_20241018165250
E00038967,U03821,P0189,view,2024-09-22 08:34:52,Mobile,SU03821_20240922083213
E00038968,U03821,P0062,view,2024-08-25 11:47:34,Mobile,SU03821_20240825114654
E00038969,U03821,P0014,view,2024-10-25 07:39:19,Mobile,SU03821_20241025073916
E00038970,U03821,P0198,view,2024-05-09 08:36:29,Mobile,SU03821_20240509083540
E00038971,U03822,P0034,view,2024-11-02 10:28:07,Desktop,SU03822_20241102102345
E00038972,U03822,P0034,add_to_cart,2024-11-02 10:24:12,Desktop,SU03822_20241102102345
E00038973,U03822,P0186,view,2024-08-27 21:01:43,Mobile,SU03822_20240827205730
E00038974,U03822,P0186,add_to_cart,2024-08-27 20:59:23,Mobile,SU03822_20240827205730
E00038975,U03822,P0186,checkout,2024-08-27 20:59:43,Mobile,SU03822_20240827205730
E00038976,U03822,P0186,purchase,2024-08-27 21:01:45,Desktop,SU03822_20240827205730
E00038977,U03822,P0125,view,2024-07-26 12:22:02,Desktop,SU03822_20240726121709
E00038978,U03822,P0042,view,2024-01-10 07:45:02,Mobile,SU03822_20240110074139
E00038979,U03823,P0194,view,2024-09-03 06:20:06,Desktop,SU03823_20240903061944
E00038980,U03823,P0041,view,2024-10-06 00:19:19,Mobile,SU03823_20241006001553
E00038981,U03823,P0131,view,2024-02-22 19:05:58,Mobile,SU03823_20240222190515
E00038982,U03823,P0082,view,2024-12-28 02:57:58,Desktop,SU03823_20241228025544
E00038983,U03823,P0082,add_to_cart,2024-12-28 03:00:21,Tablet,SU03823_20241228025544
E00038984,U03823,P0082,checkout,2024-12-28 02:56:24,Mobile,SU03823_20241228025544
E00038985,U03823,P0082,purchase,2024-12-28 03:00:04,Desktop,SU03823_20241228025544
E00038986,U03823,P0141,view,2024-02-04 07:42:56,Mobile,SU03823_20240204074235
E00038987,U03823,P0148,view,2024-09-30 14:16:18,Mobile,SU03823_20240930141542
E00038988,U03823,P0167,view,2024-06-06 02:01:14,Desktop,SU03823_20240606020040
E00038989,U03823,P0001,view,2024-01-19 16:14:43,Mobile,SU03823_20240119161435
E00038990,U03823,P0001,add_to_cart,2024-01-19 16:17:46,Desktop,SU03823_20240119161435
E00038991,U03824,P0148,view,2024-01-11 23:44:00,Mobile,SU03824_20240111234002
E00038992,U03824,P0200,view,2024-03-21 21:41:34,Mobile,SU03824_20240321213744
E00038993,U03824,P0200,add_to_cart,2024-03-21 21:40:02,Mobile,SU03824_20240321213744
E00038994,U03824,P0200,checkout,2024-03-21 21:39:56,Mobile,SU03824_20240321213744
E00038995,U03824,P0161,view,2024-06-06 10:09:50,Desktop,SU03824_20240606100531
E00038996,U03824,P0037,view,2024-08-06 03:24:24,Mobile,SU03824_20240806032340
E00038997,U03824,P0120,view,2024-03-11 06:10:55,Mobile,SU03824_20240311060905
E00038998,U03824,P0145,view,2024-04-12 19:18:46,Mobile,SU03824_20240412191747
E00038999,U03824,P0145,add_to_cart,2024-04-12 19:20:54,Mobile,SU03824_20240412191747
E00039000,U03824,P0145,checkout,2024-04-12 19:21:17,Mobile,SU03824_20240412191747
E00039001,U03824,P0145,purchase,2024-04-12 19:20:25,Mobile,SU03824_20240412191747
E00039002,U03825,P0165,view,2024-08-30 08:56:26,Mobile,SU03825_20240830085505
E00039003,U03825,P0165,add_to_cart,2024-08-30 08:57:28,Desktop,SU03825_20240830085505
E00039004,U03825,P0165,checkout,2024-08-30 08:57:40,Desktop,SU03825_20240830085505
E00039005,U03825,P0040,view,2024-06-05 13:32:11,Mobile,SU03825_20240605132744
E00039006,U03825,P0088,view,2024-05-24 20:12:18,Mobile,SU03825_20240524200721
E00039007,U03825,P0037,view,2024-01-04 15:01:29,Desktop,SU03825_20240104145835
E00039008,U03825,P0037,add_to_cart,2024-01-04 15:03:30,Mobile,SU03825_20240104145835
E00039009,U03825,P0037,checkout,2024-01-04 15:01:01,Mobile,SU03825_20240104145835
E00039010,U03825,P0178,view,2024-06-24 23:35:29,Desktop,SU03825_20240624233503
E00039011,U03825,P0145,view,2024-11-08 09:43:27,Mobile,SU03825_20241108094322
E00039012,U03825,P0145,add_to_cart,2024-11-08 09:46:20,Mobile,SU03825_20241108094322
E00039013,U03825,P0145,checkout,2024-11-08 09:45:51,Mobile,SU03825_20241108094322
E00039014,U03825,P0145,purchase,2024-11-08 09:48:14,Mobile,SU03825_20241108094322
E00039015,U03825,P0024,view,2024-11-14 11:24:54,Desktop,SU03825_20241114112318
E00039016,U03825,P0123,view,2024-04-19 23:43:28,Desktop,SU03825_20240419233844
E00039017,U03825,P0123,add_to_cart,2024-04-19 23:42:57,Desktop,SU03825_20240419233844
E00039018,U03825,P0123,checkout,2024-04-19 23:41:04,Mobile,SU03825_20240419233844
E00039019,U03825,P0123,purchase,2024-04-19 23:41:07,Mobile,SU03825_20240419233844
E00039020,U03825,P0195,view,2024-07-29 18:14:38,Mobile,SU03825_20240729181114
E00039021,U03826,P0049,view,2024-11-11 19:25:29,Desktop,SU03826_20241111192356
E00039022,U03826,P0133,view,2024-12-26 00:44:11,Desktop,SU03826_20241226003928
E00039023,U03826,P0190,view,2024-11-15 22:04:54,Mobile,SU03826_20241115220230
E00039024,U03826,P0190,add_to_cart,2024-11-15 22:04:22,Mobile,SU03826_20241115220230
E00039025,U03826,P0190,checkout,2024-11-15 22:02:34,Desktop,SU03826_20241115220230
E00039026,U03826,P0190,purchase,2024-11-15 22:07:13,Mobile,SU03826_20241115220230
E00039027,U03826,P0125,view,2024-11-13 16:59:10,Mobile,SU03826_20241113165559
E00039028,U03826,P0081,view,2024-08-08 15:43:50,Mobile,SU03826_20240808154233
E00039029,U03826,P0126,view,2024-02-21 03:39:58,Mobile,SU03826_20240221033833
E00039030,U03826,P0126,add_to_cart,2024-02-21 03:39:52,Mobile,SU03826_20240221033833
E00039031,U03826,P0145,view,2024-10-05 16:35:02,Mobile,SU03826_20241005163044
E00039032,U03826,P0068,view,2024-03-11 00:29:32,Tablet,SU03826_20240311002922
E00039033,U03826,P0012,view,2024-06-26 10:38:03,Desktop,SU03826_20240626103441
E00039034,U03826,P0066,view,2024-11-08 15:34:54,Mobile,SU03826_20241108153111
E00039035,U03827,P0030,view,2024-05-20 14:17:41,Mobile,SU03827_20240520141412
E00039036,U03827,P0030,add_to_cart,2024-05-20 14:15:22,Mobile,SU03827_20240520141412
E00039037,U03827,P0185,view,2024-12-05 11:54:23,Desktop,SU03827_20241205115032
E00039038,U03827,P0185,add_to_cart,2024-12-05 11:53:00,Desktop,SU03827_20241205115032
E00039039,U03827,P0185,checkout,2024-12-05 11:53:39,Mobile,SU03827_20241205115032
E00039040,U03827,P0185,purchase,2024-12-05 11:50:54,Mobile,SU03827_20241205115032
E00039041,U03827,P0195,view,2024-01-22 06:27:53,Mobile,SU03827_20240122062455
E00039042,U03827,P0029,view,2024-08-03 17:38:25,Desktop,SU03827_20240803173440
E00039043,U03827,P0085,view,2024-01-12 00:32:12,Mobile,SU03827_20240112002812
E00039044,U03827,P0132,view,2024-07-18 12:52:01,Mobile,SU03827_20240718124848
E00039045,U03827,P0132,add_to_cart,2024-07-18 12:50:06,Desktop,SU03827_20240718124848
E00039046,U03827,P0132,checkout,2024-07-18 12:51:58,Mobile,SU03827_20240718124848
E00039047,U03827,P0165,view,2024-05-22 15:45:35,Desktop,SU03827_20240522154119
E00039048,U03828,P0116,view,2024-02-04 08:38:43,Mobile,SU03828_20240204083530
E00039049,U03828,P0101,view,2024-01-08 07:25:07,Mobile,SU03828_20240108072442
E00039050,U03828,P0022,view,2024-10-31 18:24:10,Mobile,SU03828_20241031182328
E00039051,U03828,P0111,view,2024-02-16 23:10:12,Mobile,SU03828_20240216230809
E00039052,U03828,P0060,view,2024-04-25 17:06:47,Mobile,SU03828_20240425170329
E00039053,U03828,P0041,view,2024-01-24 09:04:14,Mobile,SU03828_20240124090103
E00039054,U03828,P0041,add_to_cart,2024-01-24 09:05:31,Mobile,SU03828_20240124090103
E00039055,U03828,P0041,checkout,2024-01-24 09:01:21,Tablet,SU03828_20240124090103
